id,student_id,topic_id,date,status,created_at
21073af5-cec0-5ef5-97dd-9dc3198069d0,297ed6d5-1739-5b3f-865b-157e64c6aa72,637f87dc-bc9c-5cc3-8cd2-fb014dc137ef,2026-02-28,present,2026-06-22T12:00:00+00:00
c3ad9828-3955-59e9-9fcb-842dfdef166a,297ed6d5-1739-5b3f-865b-157e64c6aa72,9e6703c0-9070-559b-b6ca-970a9381a7ad,2026-03-10,present,2026-06-22T12:00:00+00:00
43301263-dc9c-54ee-a925-8877cc72b181,297ed6d5-1739-5b3f-865b-157e64c6aa72,32beb691-f84c-5959-a91c-94d9a0754590,2026-02-18,absent,2026-06-22T12:00:00+00:00
6642c777-f60c-56b7-9b93-d72ef348105a,297ed6d5-1739-5b3f-865b-157e64c6aa72,3508eb67-2fb4-547f-a068-e336936b39e8,2026-02-28,excused,2026-06-22T12:00:00+00:00
49ef8bef-c1a8-518e-a0d3-bb52b1162abc,297ed6d5-1739-5b3f-865b-157e64c6aa72,a5b42ea4-a35a-5e26-8356-409ae8488cc6,2026-03-10,present,2026-06-22T12:00:00+00:00
95f80e68-a411-5e24-b308-d610ec783586,9742c1bd-f947-595c-8a76-6d2d6bb4f8ae,de8cbdd7-58bc-5046-b5a9-5123cc6a4f37,2026-02-18,present,2026-06-22T12:00:00+00:00
90719233-f804-592b-ba2b-ed32ee3a8240,9742c1bd-f947-595c-8a76-6d2d6bb4f8ae,e5364019-c2ee-5b46-ae2e-abff08deaaf1,2026-02-28,excused,2026-06-22T12:00:00+00:00
da03c03e-0bd6-5de5-bbdd-aa1118e6f759,9742c1bd-f947-595c-8a76-6d2d6bb4f8ae,a3136ca7-0bdb-5dbc-a6fc-fbc6ccee97e8,2026-03-10,present,2026-06-22T12:00:00+00:00
63fb0625-45ff-5cb5-80b7-490d79d4312b,9742c1bd-f947-595c-8a76-6d2d6bb4f8ae,b1c7f709-b237-5bdf-b1b5-9e24a05816d9,2026-02-18,present,2026-06-22T12:00:00+00:00
7156a1a7-32a4-50e1-ab36-f9b6f3cff69f,9742c1bd-f947-595c-8a76-6d2d6bb4f8ae,637f87dc-bc9c-5cc3-8cd2-fb014dc137ef,2026-02-28,present,2026-06-22T12:00:00+00:00
01988ced-9908-5a2b-83bc-619b6b1e6f70,9742c1bd-f947-595c-8a76-6d2d6bb4f8ae,9e6703c0-9070-559b-b6ca-970a9381a7ad,2026-03-10,absent,2026-06-22T12:00:00+00:00
a4a8d830-7915-5723-bf38-ca7177c9150b,9742c1bd-f947-595c-8a76-6d2d6bb4f8ae,32beb691-f84c-5959-a91c-94d9a0754590,2026-02-18,excused,2026-06-22T12:00:00+00:00
20c8ee6b-d3c0-518a-a6f2-7ab600c9d5f2,9742c1bd-f947-595c-8a76-6d2d6bb4f8ae,3508eb67-2fb4-547f-a068-e336936b39e8,2026-02-28,absent,2026-06-22T12:00:00+00:00
1b6a5f22-ed50-51b8-873f-a26a38c0caa3,9742c1bd-f947-595c-8a76-6d2d6bb4f8ae,a5b42ea4-a35a-5e26-8356-409ae8488cc6,2026-03-10,present,2026-06-22T12:00:00+00:00
4119ea37-0779-554f-9719-d542d590601b,715acd9a-f33f-56bf-bb7f-e062a50e49c2,de8cbdd7-58bc-5046-b5a9-5123cc6a4f37,2026-02-18,excused,2026-06-22T12:00:00+00:00
1a086bc0-bbba-533a-8365-9cc3aed7025d,715acd9a-f33f-56bf-bb7f-e062a50e49c2,e5364019-c2ee-5b46-ae2e-abff08deaaf1,2026-02-28,present,2026-06-22T12:00:00+00:00
95ac0127-310e-5c78-a62d-78715db61440,715acd9a-f33f-56bf-bb7f-e062a50e49c2,a3136ca7-0bdb-5dbc-a6fc-fbc6ccee97e8,2026-03-10,present,2026-06-22T12:00:00+00:00
86963e0d-1e5b-5509-987e-99541cc8ed06,715acd9a-f33f-56bf-bb7f-e062a50e49c2,b1c7f709-b237-5bdf-b1b5-9e24a05816d9,2026-02-18,present,2026-06-22T12:00:00+00:00
c5a5fcce-d3f0-5d8d-b9ac-8c0b287c8ee8,715acd9a-f33f-56bf-bb7f-e062a50e49c2,637f87dc-bc9c-5cc3-8cd2-fb014dc137ef,2026-02-28,present,2026-06-22T12:00:00+00:00
b348ce1f-3e57-577c-aba0-b8e32ded5693,715acd9a-f33f-56bf-bb7f-e062a50e49c2,9e6703c0-9070-559b-b6ca-970a9381a7ad,2026-03-10,late,2026-06-22T12:00:00+00:00
fe84f827-f3ac-5d58-9954-c012c5842322,715acd9a-f33f-56bf-bb7f-e062a50e49c2,32beb691-f84c-5959-a91c-94d9a0754590,2026-02-18,excused,2026-06-22T12:00:00+00:00
af32ea6e-3652-5886-ba70-fc6b0ecc34b3,715acd9a-f33f-56bf-bb7f-e062a50e49c2,3508eb67-2fb4-547f-a068-e336936b39e8,2026-02-28,present,2026-06-22T12:00:00+00:00
e44792b3-1aeb-52a7-ae2d-450d613b8915,715acd9a-f33f-56bf-bb7f-e062a50e49c2,a5b42ea4-a35a-5e26-8356-409ae8488cc6,2026-03-10,present,2026-06-22T12:00:00+00:00
7a363594-0b54-573a-8a94-264120577130,93a5c18f-9a69-56ce-bdf0-11b05275cb5b,de8cbdd7-58bc-5046-b5a9-5123cc6a4f37,2026-02-18,present,2026-06-22T12:00:00+00:00
03d0e53f-b17b-53c1-b59d-2f1ab516bcca,93a5c18f-9a69-56ce-bdf0-11b05275cb5b,e5364019-c2ee-5b46-ae2e-abff08deaaf1,2026-02-28,present,2026-06-22T12:00:00+00:00
92972a0f-c341-5551-b2bf-cd7ee9e181dd,93a5c18f-9a69-56ce-bdf0-11b05275cb5b,a3136ca7-0bdb-5dbc-a6fc-fbc6ccee97e8,2026-03-10,absent,2026-06-22T12:00:00+00:00
a5a93bc3-0eb8-5e7d-a788-4fbc8ff11a84,93a5c18f-9a69-56ce-bdf0-11b05275cb5b,b1c7f709-b237-5bdf-b1b5-9e24a05816d9,2026-02-18,absent,2026-06-22T12:00:00+00:00
aecd8a9d-d175-545a-ba0f-d5d6e8790a17,93a5c18f-9a69-56ce-bdf0-11b05275cb5b,637f87dc-bc9c-5cc3-8cd2-fb014dc137ef,2026-02-28,late,2026-06-22T12:00:00+00:00
6555004a-0fe2-511f-aec5-b04e709a87ae,93a5c18f-9a69-56ce-bdf0-11b05275cb5b,9e6703c0-9070-559b-b6ca-970a9381a7ad,2026-03-10,excused,2026-06-22T12:00:00+00:00
92da8ac3-fbfd-5c4f-9514-bbb462d2bd17,93a5c18f-9a69-56ce-bdf0-11b05275cb5b,32beb691-f84c-5959-a91c-94d9a0754590,2026-02-18,present,2026-06-22T12:00:00+00:00
3c29072b-3b47-5297-97d5-716fa9f750ae,93a5c18f-9a69-56ce-bdf0-11b05275cb5b,3508eb67-2fb4-547f-a068-e336936b39e8,2026-02-28,present,2026-06-22T12:00:00+00:00
eda855ad-78d0-5195-848d-1dd988f3543b,93a5c18f-9a69-56ce-bdf0-11b05275cb5b,a5b42ea4-a35a-5e26-8356-409ae8488cc6,2026-03-10,late,2026-06-22T12:00:00+00:00
bb6cd773-f763-5eae-acc5-1d8497f52698,66b9fb96-5772-5b8f-8365-7854f1500c39,aebe2a23-a410-511f-b2aa-eee96cdd1016,2026-02-25,present,2026-06-22T12:00:00+00:00
2bedf39a-e300-5e60-81ca-726986ab5a0c,66b9fb96-5772-5b8f-8365-7854f1500c39,f821d64e-9479-5a50-ba17-d244b30512c9,2026-03-07,present,2026-06-22T12:00:00+00:00
651f1d91-70b9-5e8b-b081-362d65b4723a,66b9fb96-5772-5b8f-8365-7854f1500c39,d75d2a25-e5cc-5164-9e19-90689432dfb6,2026-03-17,excused,2026-06-22T12:00:00+00:00
d5655cce-5455-5f15-91e9-03549742769c,66b9fb96-5772-5b8f-8365-7854f1500c39,cda900a4-2b50-5f21-a7cf-07ec43225406,2026-02-25,excused,2026-06-22T12:00:00+00:00
f7721868-1066-5dae-8955-8e2b47e7ae91,66b9fb96-5772-5b8f-8365-7854f1500c39,4708a432-b4e4-5efb-a2d6-32484de77646,2026-03-07,present,2026-06-22T12:00:00+00:00
7928fced-4da1-5afc-bc91-da323c3f74c8,66b9fb96-5772-5b8f-8365-7854f1500c39,448b6372-bdcd-56ea-968a-29a2574f6070,2026-03-17,present,2026-06-22T12:00:00+00:00
586d4238-34e6-57c0-a891-688e033510b3,66b9fb96-5772-5b8f-8365-7854f1500c39,d98b72fc-65d5-5720-886e-4737c64d2002,2026-02-25,present,2026-06-22T12:00:00+00:00
bb50b8ed-d562-5d1d-b357-9a7970abaff8,66b9fb96-5772-5b8f-8365-7854f1500c39,3c9e563a-8f50-5061-b269-a22424440a73,2026-03-07,late,2026-06-22T12:00:00+00:00
9383beb0-e62d-50ea-ad77-4df72d51d216,66b9fb96-5772-5b8f-8365-7854f1500c39,e29c7c46-c9f0-50cf-bafb-a4f2ed38399c,2026-03-17,late,2026-06-22T12:00:00+00:00
9bb92627-1cb1-5d8d-86f6-c29e9d9f14e8,e2e7b829-fe3b-5e74-ad87-ea812f8c5679,aebe2a23-a410-511f-b2aa-eee96cdd1016,2026-02-25,excused,2026-06-22T12:00:00+00:00
aaa452a2-3329-5b2a-952a-4fd011b826c5,e2e7b829-fe3b-5e74-ad87-ea812f8c5679,f821d64e-9479-5a50-ba17-d244b30512c9,2026-03-07,absent,2026-06-22T12:00:00+00:00
530fa6e8-9ed2-55f2-8d1e-77bdaa0df3fc,e2e7b829-fe3b-5e74-ad87-ea812f8c5679,d75d2a25-e5cc-5164-9e19-90689432dfb6,2026-03-17,excused,2026-06-22T12:00:00+00:00
bf6ab87c-6e8b-5847-8ed3-02291ab57c1b,e2e7b829-fe3b-5e74-ad87-ea812f8c5679,cda900a4-2b50-5f21-a7cf-07ec43225406,2026-02-25,present,2026-06-22T12:00:00+00:00
e0f13a49-a3a8-545b-a01f-9c8c5a9b909a,e2e7b829-fe3b-5e74-ad87-ea812f8c5679,4708a432-b4e4-5efb-a2d6-32484de77646,2026-03-07,present,2026-06-22T12:00:00+00:00
32692da9-4e11-5d7d-b43b-2fcdbab60332,e2e7b829-fe3b-5e74-ad87-ea812f8c5679,448b6372-bdcd-56ea-968a-29a2574f6070,2026-03-17,late,2026-06-22T12:00:00+00:00
12db8449-c919-56ac-a5af-795e6d9b4d44,e2e7b829-fe3b-5e74-ad87-ea812f8c5679,d98b72fc-65d5-5720-886e-4737c64d2002,2026-02-25,present,2026-06-22T12:00:00+00:00
2c614e5e-14aa-5cec-b767-71253856ae03,e2e7b829-fe3b-5e74-ad87-ea812f8c5679,3c9e563a-8f50-5061-b269-a22424440a73,2026-03-07,absent,2026-06-22T12:00:00+00:00
237902fc-7093-5679-9f50-2a343d64b549,e2e7b829-fe3b-5e74-ad87-ea812f8c5679,e29c7c46-c9f0-50cf-bafb-a4f2ed38399c,2026-03-17,present,2026-06-22T12:00:00+00:00
6a2d6c11-d50e-5440-bf2e-7ab0cbd554b0,7c25047c-155f-540e-8994-b5e7827781a6,aebe2a23-a410-511f-b2aa-eee96cdd1016,2026-02-25,late,2026-06-22T12:00:00+00:00
d08c7aac-675c-5fd3-aaef-6c83c9aca18f,7c25047c-155f-540e-8994-b5e7827781a6,f821d64e-9479-5a50-ba17-d244b30512c9,2026-03-07,absent,2026-06-22T12:00:00+00:00
70d29d67-d9e4-54c2-9a84-4b52be0d2a2a,7c25047c-155f-540e-8994-b5e7827781a6,d75d2a25-e5cc-5164-9e19-90689432dfb6,2026-03-17,present,2026-06-22T12:00:00+00:00
2a7e8b7e-af20-59ca-aa2e-1a5fc1c1ea4e,7c25047c-155f-540e-8994-b5e7827781a6,cda900a4-2b50-5f21-a7cf-07ec43225406,2026-02-25,present,2026-06-22T12:00:00+00:00
1746ecaa-e8f9-5470-b42c-5ae013c391f2,7c25047c-155f-540e-8994-b5e7827781a6,4708a432-b4e4-5efb-a2d6-32484de77646,2026-03-07,late,2026-06-22T12:00:00+00:00
2f5976c9-bad9-5b1f-ba11-b66ff9b97099,7c25047c-155f-540e-8994-b5e7827781a6,448b6372-bdcd-56ea-968a-29a2574f6070,2026-03-17,late,2026-06-22T12:00:00+00:00
c3bc4c7c-9f44-5c0f-909d-9ef9efb3ffe7,7c25047c-155f-540e-8994-b5e7827781a6,d98b72fc-65d5-5720-886e-4737c64d2002,2026-02-25,late,2026-06-22T12:00:00+00:00
1544f18e-0c31-55fb-8722-07467ba6f7a6,7c25047c-155f-540e-8994-b5e7827781a6,3c9e563a-8f50-5061-b269-a22424440a73,2026-03-07,late,2026-06-22T12:00:00+00:00
6eb70eb4-3f65-553a-9a6d-083f5b3e5c13,7c25047c-155f-540e-8994-b5e7827781a6,e29c7c46-c9f0-50cf-bafb-a4f2ed38399c,2026-03-17,excused,2026-06-22T12:00:00+00:00
343ccbc3-6961-5c17-b5aa-8e42a7864b70,12be05b1-6fbc-51d8-8d10-5f0e3a3819b2,aebe2a23-a410-511f-b2aa-eee96cdd1016,2026-02-25,present,2026-06-22T12:00:00+00:00
bf0e723e-ba8d-5f72-9362-93f65b0ccc5b,12be05b1-6fbc-51d8-8d10-5f0e3a3819b2,f821d64e-9479-5a50-ba17-d244b30512c9,2026-03-07,present,2026-06-22T12:00:00+00:00
180a77b9-2e02-5084-8ea1-ad4f33b12b00,12be05b1-6fbc-51d8-8d10-5f0e3a3819b2,d75d2a25-e5cc-5164-9e19-90689432dfb6,2026-03-17,present,2026-06-22T12:00:00+00:00
5893cd5d-0daf-5057-9291-d86c3cf43d62,12be05b1-6fbc-51d8-8d10-5f0e3a3819b2,cda900a4-2b50-5f21-a7cf-07ec43225406,2026-02-25,present,2026-06-22T12:00:00+00:00
50787dab-80fd-584d-8718-d646e4a91e81,12be05b1-6fbc-51d8-8d10-5f0e3a3819b2,4708a432-b4e4-5efb-a2d6-32484de77646,2026-03-07,late,2026-06-22T12:00:00+00:00
f3a065c1-e010-5d52-983d-acfb7d15c814,12be05b1-6fbc-51d8-8d10-5f0e3a3819b2,448b6372-bdcd-56ea-968a-29a2574f6070,2026-03-17,absent,2026-06-22T12:00:00+00:00
50b47003-a901-5373-9d68-79fce7368bc9,12be05b1-6fbc-51d8-8d10-5f0e3a3819b2,d98b72fc-65d5-5720-886e-4737c64d2002,2026-02-25,late,2026-06-22T12:00:00+00:00
f33ad6b7-1b23-5e32-a009-01a2b35d7419,12be05b1-6fbc-51d8-8d10-5f0e3a3819b2,3c9e563a-8f50-5061-b269-a22424440a73,2026-03-07,present,2026-06-22T12:00:00+00:00
eb15c4c6-9a7f-5361-b5a5-00779fa025a7,12be05b1-6fbc-51d8-8d10-5f0e3a3819b2,e29c7c46-c9f0-50cf-bafb-a4f2ed38399c,2026-03-17,present,2026-06-22T12:00:00+00:00
b8e5582f-11f3-5faa-9628-e4601d170705,16205a9f-52f9-58c0-b223-913ad167914e,aebe2a23-a410-511f-b2aa-eee96cdd1016,2026-02-25,present,2026-06-22T12:00:00+00:00
c35852b8-c68d-5865-9b88-b0280600cbe4,16205a9f-52f9-58c0-b223-913ad167914e,f821d64e-9479-5a50-ba17-d244b30512c9,2026-03-07,present,2026-06-22T12:00:00+00:00
d6306d37-68d5-54eb-a8a3-ed3aa2ad36e1,16205a9f-52f9-58c0-b223-913ad167914e,d75d2a25-e5cc-5164-9e19-90689432dfb6,2026-03-17,late,2026-06-22T12:00:00+00:00
e287cf1d-feb9-52b9-bf7a-ad42ece15c94,16205a9f-52f9-58c0-b223-913ad167914e,cda900a4-2b50-5f21-a7cf-07ec43225406,2026-02-25,present,2026-06-22T12:00:00+00:00
6a660153-4315-5efd-b71a-3c0b7db56ec1,16205a9f-52f9-58c0-b223-913ad167914e,4708a432-b4e4-5efb-a2d6-32484de77646,2026-03-07,excused,2026-06-22T12:00:00+00:00
14473646-4270-5b4c-8ce4-40bea093805e,16205a9f-52f9-58c0-b223-913ad167914e,448b6372-bdcd-56ea-968a-29a2574f6070,2026-03-17,excused,2026-06-22T12:00:00+00:00
68ed1a9d-65b1-59b2-b3fc-34c4168cb365,16205a9f-52f9-58c0-b223-913ad167914e,d98b72fc-65d5-5720-886e-4737c64d2002,2026-02-25,present,2026-06-22T12:00:00+00:00
b707ce85-248c-5e63-9ab9-861f624809de,16205a9f-52f9-58c0-b223-913ad167914e,3c9e563a-8f50-5061-b269-a22424440a73,2026-03-07,excused,2026-06-22T12:00:00+00:00
fbdbf55d-c707-5ebd-ac3d-b20f4a50e722,16205a9f-52f9-58c0-b223-913ad167914e,e29c7c46-c9f0-50cf-bafb-a4f2ed38399c,2026-03-17,present,2026-06-22T12:00:00+00:00
8b4ca328-1a64-5801-a38f-cfad9fed13c5,a387b82e-831a-5dfb-b759-3aab1d31f5aa,aebe2a23-a410-511f-b2aa-eee96cdd1016,2026-02-25,present,2026-06-22T12:00:00+00:00
f5af8f62-1fe6-5ea6-b1c8-c85d4975a9f9,a387b82e-831a-5dfb-b759-3aab1d31f5aa,f821d64e-9479-5a50-ba17-d244b30512c9,2026-03-07,present,2026-06-22T12:00:00+00:00
50801637-0fa5-5113-993b-86325d9e38c5,a387b82e-831a-5dfb-b759-3aab1d31f5aa,d75d2a25-e5cc-5164-9e19-90689432dfb6,2026-03-17,absent,2026-06-22T12:00:00+00:00
a39ffa73-68db-5540-b2cb-b1e615514e4b,a387b82e-831a-5dfb-b759-3aab1d31f5aa,cda900a4-2b50-5f21-a7cf-07ec43225406,2026-02-25,excused,2026-06-22T12:00:00+00:00
bafc42e5-e138-5df3-a210-a880eaf2d9bd,a387b82e-831a-5dfb-b759-3aab1d31f5aa,4708a432-b4e4-5efb-a2d6-32484de77646,2026-03-07,absent,2026-06-22T12:00:00+00:00
c0506a66-f39f-5a6f-8293-469ded18bf85,a387b82e-831a-5dfb-b759-3aab1d31f5aa,448b6372-bdcd-56ea-968a-29a2574f6070,2026-03-17,present,2026-06-22T12:00:00+00:00
e5cef2e0-26f9-593d-8cde-66d9ae1006a3,a387b82e-831a-5dfb-b759-3aab1d31f5aa,d98b72fc-65d5-5720-886e-4737c64d2002,2026-02-25,excused,2026-06-22T12:00:00+00:00
344c3ab2-3f04-5d2f-8f22-b786e60715e0,a387b82e-831a-5dfb-b759-3aab1d31f5aa,3c9e563a-8f50-5061-b269-a22424440a73,2026-03-07,present,2026-06-22T12:00:00+00:00
b832d322-289c-58ec-9003-a455e01a81d9,a387b82e-831a-5dfb-b759-3aab1d31f5aa,e29c7c46-c9f0-50cf-bafb-a4f2ed38399c,2026-03-17,late,2026-06-22T12:00:00+00:00
